X_id,id,g_pnt_2,geo_shp,fenomen,taxonom,r_p_v_e,intnsdd,descrpc,fuente,cvegeo,alcaldi,entidad,area_m2,perim_m,perd_rt,intens_n,intns_nm,int2
3397,2165,"19.3882750021,-99.128327987","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.12983828696592, 19.385840865608294], [-99.12983177769135, 19.386234593963454], [-99.12978889807228, 19.387970511917835], [-99.12954203009936, 19.38930055565528], [-99.1292410654893, 19.389264681899032], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900600010753,Iztacalco,Ciudad de Mxico,143830.106982,1630.95460314,5 aos,% de area inundable,100,5
3398,2186,"19.4883561033,-99.0802663136","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.08156370403354, 19.49018094526688], [-99.08131757707947, 19.49017549830179], [-99.08099442725258, 19.490168368830375], [-99.0807959524759, 19.490164002965916], [-99.08037646741303, 19.490154808782986], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500011330,Gustavo A. Madero,Ciudad de Mxico,198756.24615,1820.40110745,5 aos,% de area inundable,100,5
3399,2214,"19.4892579185,-99.0902588648","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.09057092112025, 19.491068317586926], [-99.09009203078344, 19.490915700263677], [-99.08961188983868, 19.49075343337258], [-99.08915401962693, 19.49059615316862], [-99.08868577171282, 19.490436944895013], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500011311,Gustavo A. Madero,Ciudad de Mxico,205283.442273,1906.8109956,5 aos,% de area inundable,100,5
3400,2232,"19.4045482241,-99.1611148835","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.16244891933097, 19.40303314128821], [-99.1626501356562, 19.40384729945992], [-99.16289303450303, 19.404832153167327], [-99.1631082059324, 19.40577433045708], [-99.16319049069679, 19.406129294179763], [-99.1",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500011464,Cuauhtmoc,Ciudad de Mxico,135983.488878,1482.87000639,5 aos,% de area inundable,100,5
3401,2244,"19.4205651345,-99.1615570753","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.15894288650851, 19.420085716875708], [-99.15876810032823, 19.41935588347004], [-99.15853958683131, 19.41848977246161], [-99.15974008623695, 19.418253716617308], [-99.16111259961959, 19.41799894926256], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500011002,Cuauhtmoc,Ciudad de Mxico,323140.045291,2424.7269096,5 aos,% de area inundable,100,5
3402,2251,"19.4112928102,-99.1765703821","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.17763229682708, 19.409038607369745], [-99.17778602089565, 19.409111016963628], [-99.17804518493321, 19.40924355071477], [-99.17822702689563, 19.409332755858543], [-99.17853362947722, 19.409486711907405], [-",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500011318,Cuauhtmoc,Ciudad de Mxico,207245.996496,1852.79740834,5 aos,% de area inundable,100,5
3422,1815,"19.4367989676,-99.2156587179","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.21960115615165, 19.437714840653207], [-99.21823016224451, 19.4393250360058], [-99.21415994195505, 19.438893674384335], [-99.21384120884188, 19.438218297706925], [-99.21312678005334, 19.436704442233165], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901600010618,Miguel Hidalgo,Ciudad de Mxico,267266.291197,2202.33774271,5 aos,% de area inundable,0 a 25,1
3403,2269,"19.449302772,-99.1149139737","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.11606297093205, 19.448990943639235], [-99.1166927273527, 19.449134033749758], [-99.11715164137085, 19.449233367107762], [-99.11761166517536, 19.449332832511896], [-99.11814300742812, 19.449447599371496], [-",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090170001016A,Venustiano Carranza,Ciudad de Mxico,108448.365076,2060.08062927,5 aos,% de area inundable,100,5
3404,2273,"19.4508193307,-99.1713442916","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.17157402002685, 19.452851218354134], [-99.17147279150007, 19.452835887263422], [-99.1717731291118, 19.4512493035685], [-99.17111444072754, 19.45112075326932], [-99.1704718466586, 19.45098881600189], [-99.16",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901600010209,Miguel Hidalgo,Ciudad de Mxico,146335.018438,2137.89175422,5 aos,% de area inundable,100,5
3405,2287,"19.4240277426,-99.2264234547","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.2299165516775, 19.42183542724562], [-99.23009822807786, 19.42182570399014], [-99.22976193215628, 19.421995141868507], [-99.22968285653963, 19.42210319604786], [-99.22954187380232, 19.42215972644614], [-99.2",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901600010853,Miguel Hidalgo,Ciudad de Mxico,148826.484569,2469.92927329,5 aos,% de area inundable,0 a 25,1
3406,2298,"19.4206506145,-99.1317331818","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.12921898978377, 19.423284322177487], [-99.12930192599093, 19.422807333746324], [-99.12951516622931, 19.421221167969755], [-99.12983643087274, 19.41883139825518], [-99.12988585654318, 19.41846372927411], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090150001106A,Cuauhtmoc,Ciudad de Mxico,287067.212425,2170.76538199,5 aos,% de area inundable,100,5
3407,2304,"19.4351771466,-99.0717957384","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.08461091729683, 19.422255018593575], [-99.08597672589751, 19.423032522689173], [-99.08731456158962, 19.423810574218482], [-99.08738727657467, 19.423775278253288], [-99.08892889731817, 19.423409652859878], [",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901700010140,Venustiano Carranza,Ciudad de Mxico,7431930.83267,15268.1118751,5 aos,% de area inundable,100,5
3408,2331,"19.4191887596,-99.2143882506","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.2151455951003, 19.41935318230053], [-99.21496931771603, 19.41979670374514], [-99.2149274774877, 19.41999437280313], [-99.21402611359966, 19.42020127530206], [-99.21310298166539, 19.42047215595388], [-99.213",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901600010957,Miguel Hidalgo,Ciudad de Mxico,39478.8998091,879.992915114,5 aos,% de area inundable,0 a 25,1
3409,2347,"19.4042179548,-99.2399994364","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.23375160884989, 19.40715835546991], [-99.23375395990742, 19.406895859178526], [-99.2336578626783, 19.40671352400845], [-99.23351215483478, 19.406608666426923], [-99.23324424903782, 19.40660846884508], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901600011264,Miguel Hidalgo,Ciudad de Mxico,563547.698299,6457.3245403,5 aos,% de area inundable,0 a 25,1
3410,2359,"19.4237972733,-99.1075145106","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.1082557219567, 19.42458789351169], [-99.10812020907832, 19.424847774160785], [-99.10872475137835, 19.42515011674376], [-99.108612058119, 19.425368981852387], [-99.10823491064679, 19.426054659586562], [-99.1",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901700010761,Venustiano Carranza,Ciudad de Mxico,88139.8537815,1455.49593397,5 aos,% de area inundable,100,5
3411,2382,"19.4220473503,-99.1185401031","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.12098745833364, 19.41883143283017], [-99.12077666306395, 19.420256540321255], [-99.12065952807622, 19.421012041232473], [-99.12045876061566, 19.422226141108002], [-99.12029855978507, 19.42324243976915], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901700010704,Venustiano Carranza,Ciudad de Mxico,295829.388898,2268.66022238,5 aos,% de area inundable,100,5
3412,2393,"19.4484493117,-99.1553477965","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.15564462431796, 19.45225456889669], [-99.15452676988522, 19.45207065774937], [-99.15343045548767, 19.45189028278405], [-99.15287670433867, 19.45179917168352], [-99.15227199976968, 19.451699676611035], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500010485,Cuauhtmoc,Ciudad de Mxico,416375.010796,2634.27858192,5 aos,% de area inundable,100,5
3413,2444,"19.2293574078,-99.0580211769","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.03314422999995, 19.246801690587787], [-99.03285913999991, 19.24681362058787], [-99.03241497999994, 19.246722620587995], [-99.03230473999997, 19.246585950587914], [-99.03200725999994, 19.246532110587886], [-",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090130635,Xochimilco,Ciudad de Mxico,17239684.5963,30745.8265082,5 aos,% de area inundable,0 a 25,1
3414,1692,"19.3704625469,-99.0328806982","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.03224325573183, 19.36949640773307], [-99.03241487677747, 19.36934525471772], [-99.03258191075203, 19.369177845957104], [-99.0327975180362, 19.368973154892213], [-99.0330085804402, 19.368770734255786], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700010587,Iztapalapa,Ciudad de Mxico,92325.9000647,1259.47182311,5 aos,% de area inundable,100,5
3415,1708,"19.3809431865,-99.045359875","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.04409115459454, 19.382939567571285], [-99.04327330076357, 19.384338111290806], [-99.04309571611812, 19.384641780783124], [-99.0426007319482, 19.38563333361342], [-99.04176602247931, 19.385043603941543], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700013596,Iztapalapa,Ciudad de Mxico,783822.611818,3908.8165465,5 aos,% de area inundable,100,5
3416,1711,"19.3899475061,-99.0474043642","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.04602194259267, 19.38970382427373], [-99.04617983999101, 19.38942959323316], [-99.04682112835266, 19.388369736394306], [-99.04693933418758, 19.388158543071633], [-99.0471396957986, 19.387831448411518], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700010074,Iztapalapa,Ciudad de Mxico,120487.615417,1423.76034258,5 aos,% de area inundable,100,5
3417,1730,"19.3752801515,-99.1103480882","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.10866329042754, 19.37344897524605], [-99.10913508093229, 19.373458626131058], [-99.10958854287692, 19.373465678958393], [-99.11012636439122, 19.373483642462954], [-99.11064343204656, 19.37350495915751], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700010360,Iztapalapa,Ciudad de Mxico,261727.839247,2413.39013276,5 aos,% de area inundable,100,5
3418,1759,"19.3676424836,-99.2916732013","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.29148511929228, 19.36978597724594], [-99.29111930605453, 19.36992050275549], [-99.29073241553093, 19.370034844970807], [-99.29059608723396, 19.369834479185077], [-99.29050349073934, 19.369451269701617], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900400010072,Cuajimalpa de Morelos,Ciudad de Mxico,120873.586137,1906.1402323,5 aos,% de area inundable,0 a 25,1
3419,1763,"19.362139602,-99.0631695625","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.06504554088123, 19.361212039337612], [-99.06554429667146, 19.361828121611428], [-99.06698891304796, 19.363535534005898], [-99.06691450641306, 19.36407091155716], [-99.06685178369403, 19.364101845388], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900700013721,Iztapalapa,Ciudad de Mxico,224417.87007,2068.05407937,5 aos,% de area inundable,100,5
3423,1824,"19.4598820116,-99.1676468112","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.16830609554746, 19.457176698251654], [-99.168741972232, 19.457816623945067], [-99.16913981708883, 19.45852733143319], [-99.16952984412657, 19.459175294439756], [-99.16961390857529, 19.459327560613293], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900200010843,Azcapotzalco,Ciudad de Mxico,267389.859822,2465.9822197,5 aos,% de area inundable,100,5
3424,1893,"19.4157217179,-99.1229804283","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.12143123667106, 19.41538601478535], [-99.12153213460624, 19.414573571420874], [-99.12165418426522, 19.413693423644585], [-99.12226202050266, 19.413642709353308], [-99.12271502266371, 19.413628350016975], [-",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090170001105A,Venustiano Carranza,Ciudad de Mxico,157871.02764,1748.40392186,5 aos,% de area inundable,100,5
3425,1901,"19.4393836798,-99.1288284737","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.13106077692413, 19.440970596670443], [-99.1310149354073, 19.4413876827867], [-99.13090572682239, 19.44228277782705], [-99.12944913915595, 19.442155588425646], [-99.12882461200975, 19.44210105097389], [-99.1",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500010659,Cuauhtmoc,Ciudad de Mxico,278399.682853,2565.09340166,5 aos,% de area inundable,100,5
3426,1907,"19.442911096,-99.097947967","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.09983944045204, 19.441202500467046], [-99.10093089912954, 19.441582910073453], [-99.10053905275768, 19.44260085282733], [-99.1004692826287, 19.44278632880157], [-99.10035601478796, 19.44308757034665], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090170001030A,Venustiano Carranza,Ciudad de Mxico,240624.553599,1961.77952681,5 aos,% de area inundable,100,5
3432,1967,"19.4489520796,-99.1977900113","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.1986370853917, 19.447551274203423], [-99.19899167453862, 19.447601407341796], [-99.19934148639403, 19.447649267503973], [-99.19982869475211, 19.447715759929082], [-99.20039648999024, 19.44779250486485], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901600010374,Miguel Hidalgo,Ciudad de Mxico,140205.028073,1704.14935659,5 aos,% de area inundable,100,5
3427,1914,"19.4547201973,-99.1428775242","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.14317805733117, 19.455849333189644], [-99.14229366973719, 19.455644272628863], [-99.14241268247278, 19.455159178754375], [-99.1421436761407, 19.45509309083968], [-99.14245731226745, 19.45370179106121], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500010254,Cuauhtmoc,Ciudad de Mxico,25792.5084486,686.270427455,5 aos,% de area inundable,100,5
3428,1917,"19.4549817639,-99.149201309","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.15002925771957, 19.454583873235645], [-99.14991571865569, 19.455029993968033], [-99.15016393445963, 19.455098962078495], [-99.14992436445155, 19.456461900510163], [-99.14967108741918, 19.45662694646075], [-",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500010201,Cuauhtmoc,Ciudad de Mxico,42335.3306783,1079.42598248,5 aos,% de area inundable,100,5
3429,1940,"19.4482523859,-99.1288899304","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.12839798765404, 19.445760196744214], [-99.12851735105782, 19.444854957835926], [-99.12874979201207, 19.44309217996159], [-99.12968486473072, 19.443149903264136], [-99.13079716234112, 19.44321856050726], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500010343,Cuauhtmoc,Ciudad de Mxico,289605.257548,2720.43247013,5 aos,% de area inundable,100,5
3430,1947,"19.3663787272,-99.1861925628","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.18785038037741, 19.36449055027722], [-99.18897337540628, 19.36461613988406], [-99.18884447910773, 19.36567698834133], [-99.18872823537896, 19.366672073546486], [-99.18861344387426, 19.367578242490875], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Bajo,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",090140001090A,Benito Jurez,Ciudad de Mxico,227809.46694,2170.96498062,5 aos,% de area inundable,0 a 25,1
3431,1948,"19.3631180425,-99.1713671748","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.17081513153572, 19.361332100148122], [-99.171287684625, 19.360344482384118], [-99.17258035096678, 19.36212502511077], [-99.1727873936413, 19.362410206365173], [-99.17297607092182, 19.362772021518637], [-99.",Hidrometeorolgicos,Inundaciones,Peligro,Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901400010948,Benito Jurez,Ciudad de Mxico,116166.057893,1461.95337256,5 aos,% de area inundable,73 a 99,4
3434,1982,"19.4448433091,-99.1329370181","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.13482351704442, 19.44752528122202], [-99.134682769407, 19.447519360730052], [-99.13456668953035, 19.447535494796988], [-99.13444237004417, 19.447574470118578], [-99.13434857944392, 19.447621349929225], [-99",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901500010540,Cuauhtmoc,Ciudad de Mxico,272880.356057,2194.77462644,5 aos,% de area inundable,100,5
3435,1991,"19.4477951238,-99.1006438375","{""type"": ""MultiPolygon"", ""coordinates"": [[[[-99.09835087319267, 19.44848646185651], [-99.09854595724487, 19.447972500251733], [-99.09873965652983, 19.447458002729757], [-99.09893626685489, 19.44693576621314], [-99.09913853575718, 19.446399084467906], [-9",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0901700010070,Venustiano Carranza,Ciudad de Mxico,240266.191885,2179.25381598,5 aos,% de area inundable,100,5
3436,2117,"19.4712026524,-99.0974091489","{""type"": ""Polygon"", ""coordinates"": [[[-99.09346996581563, 19.472220230922506], [-99.09514346190372, 19.467890508769234], [-99.09548746189436, 19.467401037854945], [-99.09557666699395, 19.467432981207423], [-99.09608024817688, 19.467646089089367], [-99.09",Hidrometeorolgicos,Inundaciones,Peligro,Muy Alto,"Anlisis del ndice de Inundabilidad de la CONAGUA para el  periodo de retorno de 5 aos, construido con diversos factores, en donde se calcula el porcentaje de rea inundable, en este caso por AGEB y se clasifica en los 5 niveles de peligro.","Direccin de Anlisis de Riesgo de la SPCGIR, 2019.",0900500011896,Gustavo A. Madero,Ciudad de Mxico,402681.523524,2592.57625921,5 aos,% de area inundable,100,5
